"stack_inerts"	"time"	"co2"
0.183499846377149	0.733333333333333	152.821628065352
0.183499846377149	0.8	158.107725490683
0.183499846377149	0.833333333333333	161.362812242718
0.183499846377149	0.866666666666667	164.732606704046
0.183499846377149	0.933333333333333	169.645744118609
0.283926811955036	0	23.6025638208454
0.283926811955036	0.0333333333333333	33.7606068676858
0.283926811955036	0.0666666666666667	46.4676354615164
0.283926811955036	0.1	52.2443136203553
0.283926811955036	0.266666666666667	77.9789899353547
0.283926811955036	0.3	81.7450540914506
0.283926811955036	0.366666666666667	88.681206246247
0.283926811955036	0.466666666666667	96.9221896512523
0.283926811955036	0.5	100.280780462471
0.283926811955036	0.533333333333333	102.939059920515
0.283926811955036	0.566666666666667	106.253239289168
0.283926811955036	0.633333333333333	114.142386372415
0.283926811955036	0.666666666666667	116.492786987309
0.283926811955036	0.8	124.964964234392
0.283926811955036	0.866666666666667	130.610217148467
0.283926811955036	0.966666666666667	137.372218493793
0.283926811955036	1	139.102601881538
0.424391070804242	0	24.654932392822
0.424391070804242	0.0666666666666667	38.0523186302036
0.424391070804242	0.166666666666667	52.8538155767639
0.424391070804242	0.2	57.2021931962515
0.424391070804242	0.266666666666667	62.7241142255001
0.424391070804242	0.3	65.8774450377455
0.424391070804242	0.333333333333333	69.8672389256313
0.424391070804242	0.4	74.5407827311474
0.424391070804242	0.433333333333333	78.4009856483069
0.424391070804242	0.466666666666667	80.0697841196589
0.424391070804242	0.5	82.5743663774175
0.424391070804242	0.533333333333333	84.3685577722078
0.424391070804242	0.566666666666667	85.9234361321967
0.424391070804242	0.6	88.7996619047661
0.424391070804242	0.633333333333333	91.706793778068
0.424391070804242	0.8	102.767168215626
0.424391070804242	0.833333333333333	104.620170628819
0.424391070804242	0.933333333333333	110.570191295129
0.424391070804242	1	114.464994348457
0.269581616112388	0	29.5102916432608
0.269581616112388	0.0333333333333333	41.6058884714739
0.269581616112388	0.0666666666666667	48.4721390235328
0.269581616112388	0.1	53.6726483985614
0.269581616112388	0.133333333333333	60.3006464440658
0.269581616112388	0.233333333333333	75.5523049506492
0.269581616112388	0.266666666666667	77.7456371782069
0.269581616112388	0.3	83.2741994090166
0.269581616112388	0.366666666666667	91.3186138137974
0.269581616112388	0.4	94.2946281563766
0.269581616112388	0.466666666666667	101.115912288775
0.269581616112388	0.5	105.370572854329
0.269581616112388	0.533333333333333	108.875082953696
0.269581616112388	0.566666666666667	111.353666778933
0.269581616112388	0.6	113.769803159462
0.269581616112388	0.7	123.077919224057
0.269581616112388	0.766666666666667	127.289079243469
0.269581616112388	0.833333333333333	131.627524762237
0.269581616112388	0.866666666666667	134.540045917212
0.269581616112388	0.933333333333333	140.258526603742
0.269581616112388	0.966666666666667	142.530169216125
0.269581616112388	1	144.778370321157
0.168275292148283	0	33.8516459814667
0.168275292148283	0.0666666666666667	56.437303359973
0.168275292148283	0.166666666666667	77.572658109365
0.168275292148283	0.233333333333333	86.6965862270253
0.168275292148283	0.266666666666667	92.9457934142299
0.168275292148283	0.433333333333333	115.749843791485
0.168275292148283	0.533333333333333	127.245628416433
0.168275292148283	0.566666666666667	130.726144094585
0.168275292148283	0.6	133.831376063627
0.168275292148283	0.633333333333333	137.729374818511
0.168275292148283	0.666666666666667	140.370963945935
0.168275292148283	0.733333333333333	145.558342758002
0.168275292148283	0.766666666666667	148.316047110594
0.168275292148283	0.8	151.696023042085
0.168275292148283	0.866666666666667	158.476819503698
0.168275292148283	0.9	162.407178078986
0.168275292148283	0.966666666666667	168.432405673503
0.0386176062381472	0	38.1253180637874
0.0386176062381472	0.0333333333333333	55.1207537435396
0.0386176062381472	0.133333333333333	80.0361308603156
0.0386176062381472	0.166666666666667	85.4063344223422
0.0386176062381472	0.233333333333333	102.203225323187
0.0386176062381472	0.3	110.320967556542
0.0386176062381472	0.333333333333333	112.301948651679
0.0386176062381472	0.433333333333333	128.573841837822
0.0386176062381472	0.466666666666667	135.493257298692
0.0386176062381472	0.5	140.022925166028
0.0386176062381472	0.6	153.891339037457
0.0386176062381472	0.666666666666667	163.138634772772
0.0386176062381472	0.7	168.536416028214
0.0386176062381472	0.733333333333333	171.098522510029
0.0386176062381472	0.8	181.60381402282
0.0386176062381472	0.833333333333333	187.075733551276
0.0386176062381472	0.866666666666667	189.902932032369
0.0386176062381472	0.966666666666667	200.254691110916
0.954866665960355	0	12.0835564117067
0.954866665960355	0.0333333333333333	18.3531965908378
0.954866665960355	0.0666666666666667	22.6303338655504
0.954866665960355	0.1	25.1452281507682
0.954866665960355	0.133333333333333	28.5990713263372
0.954866665960355	0.166666666666667	31.08780637604
0.954866665960355	0.266666666666667	38.0895597286618
0.954866665960355	0.333333333333333	41.8675702039099
0.954866665960355	0.366666666666667	43.5452105902563
0.954866665960355	0.4	46.2268675128249
0.954866665960355	0.533333333333333	51.4869757814712
0.954866665960355	0.6	53.988636991266
0.954866665960355	0.633333333333333	55.1664228434924
0.954866665960355	0.7	57.4502422526162
0.954866665960355	0.766666666666667	59.5896439183161
0.954866665960355	0.833333333333333	62.0191941363735
0.954866665960355	0.866666666666667	62.881214712566
0.954866665960355	0.9	63.4710263952556
0.954866665960355	0.933333333333333	64.2905405504987
0.954866665960355	1	66.602811031743
0.749245129096168	0.1	28.4356256601591
0.749245129096168	0.166666666666667	36.1568216007431
0.749245129096168	0.2	39.5198303010186
0.749245129096168	0.233333333333333	40.9624982986483
0.749245129096168	0.266666666666667	41.3449366254123
0.749245129096168	0.3	43.031864346554
0.749245129096168	0.4	50.055870322048
0.749245129096168	0.433333333333333	51.2543956525049
0.749245129096168	0.5	55.8961946536045
0.749245129096168	0.533333333333333	57.4761494405555
0.749245129096168	0.566666666666667	58.2522430733396
0.749245129096168	0.6	60.2526612459033
0.749245129096168	0.633333333333333	61.5109829870327
0.749245129096168	0.7	65.4883739550842
0.749245129096168	0.8	68.5690913183306
0.749245129096168	0.833333333333333	69.4186594606555
0.749245129096168	0.933333333333333	72.9453206358485
0.498797503893545	0	22.4845331995268
0.498797503893545	0.166666666666667	50.2650066722128
0.498797503893545	0.2	53.589341439517
0.498797503893545	0.233333333333333	55.5284100222256
0.498797503893545	0.266666666666667	59.7314809506649
0.498797503893545	0.3	62.5571625434169
0.498797503893545	0.366666666666667	67.2347025260889
0.498797503893545	0.466666666666667	74.9750536523587
0.498797503893545	0.566666666666667	83.2300652786968
0.498797503893545	0.633333333333333	86.5178371265467
0.498797503893545	0.7	90.3475668481653
0.498797503893545	0.733333333333333	92.3154133044773
0.498797503893545	0.833333333333333	95.5375240053065
0.498797503893545	1	104.02918639112
0.0989543051479547	0	34.638849655067
0.0989543051479547	0.0333333333333333	48.7179107773814
0.0989543051479547	0.166666666666667	89.5160344947512
0.0989543051479547	0.233333333333333	107.072144916765
0.0989543051479547	0.266666666666667	112.377975012893
0.0989543051479547	0.3	115.30008233365
0.0989543051479547	0.333333333333333	121.196568894149
0.0989543051479547	0.366666666666667	127.943312801665
0.0989543051479547	0.5	146.71116465924
0.0989543051479547	0.6	158.235546322528
0.0989543051479547	0.633333333333333	161.140973122352
0.0989543051479547	0.666666666666667	163.80932606588
0.0989543051479547	0.733333333333333	172.873707595987
0.0989543051479547	0.766666666666667	174.658546278325
0.0989543051479547	0.833333333333333	183.147262714291
0.0989543051479547	0.866666666666667	187.184638435557
0.0989543051479547	0.9	191.758833933711
0.0989543051479547	0.966666666666667	199.124120668965
0.0989543051479547	1	201.628896986544
0	0	49.7596040904744
0	0.0333333333333333	62.2367365119234
0	0.0666666666666667	67.2034309199318
0	0.1	76.9573040743107
0	0.166666666666667	97.6607199573265
0	0.266666666666667	109.215982837011
0	0.366666666666667	125.924468310512
0	0.4	131.181043111202
0	0.466666666666667	147.761474230168
0	0.5	154.217125951632
0	0.566666666666667	160.914375016821
0	0.6	164.901585928733
0	0.666666666666667	174.164525486991
0	0.7	177.746264333918
0	0.733333333333333	182.2802164305
0	0.9	202.086183045939
0	0.933333333333333	205.85766848855
0	0.966666666666667	210.855389901402
0.485882589763421	0	23.5724211235253
0.485882589763421	0.0666666666666667	39.215433338892
0.485882589763421	0.2	56.5072077322207
0.485882589763421	0.266666666666667	62.7907781154073
0.485882589763421	0.333333333333333	68.7953776674532
0.485882589763421	0.5	80.725846081003
0.485882589763421	0.6	87.4078812631035
0.485882589763421	0.7	92.7962490385095
0.485882589763421	0.733333333333333	94.1353872744335
0.485882589763421	0.766666666666667	96.6261402206299
0.485882589763421	0.833333333333333	99.9627697273066
0.485882589763421	0.866666666666667	101.874544503905
0.485882589763421	0.966666666666667	106.883293140695
0.941623316770318	0.0333333333333333	20.5641180913704
0.941623316770318	0.1	27.6209653106921
0.941623316770318	0.233333333333333	36.8784987957517
0.941623316770318	0.266666666666667	38.5886984032719
0.941623316770318	0.333333333333333	42.1948122876302
0.941623316770318	0.366666666666667	44.5571020606212
0.941623316770318	0.433333333333333	47.9270201412239
0.941623316770318	0.5	51.12380990431
0.941623316770318	0.533333333333333	52.1234753764855
0.941623316770318	0.6	55.2028087773071
0.941623316770318	0.666666666666667	57.6770768616846
0.941623316770318	0.7	58.8139063345722
0.941623316770318	0.733333333333333	60.4233640087333
0.941623316770318	0.766666666666667	61.7264308575361
0.941623316770318	0.833333333333333	62.7112503278203
0.941623316770318	0.866666666666667	63.8321832809102
0.941623316770318	0.966666666666667	67.1972772307027
0.941623316770318	1	67.7735799824388
0.831120811128651	0	14.1122914115644
0.831120811128651	0.0333333333333333	17.2993824837439
0.831120811128651	0.0666666666666667	20.5556812182116
0.831120811128651	0.1	25.127047984737
0.831120811128651	0.133333333333333	27.9659665451871
0.831120811128651	0.166666666666667	32.3618648471387
0.831120811128651	0.2	36.1091408795926
0.831120811128651	0.233333333333333	38.5416175254344
0.831120811128651	0.3	43.5558171434405
0.831120811128651	0.366666666666667	48.7045588546433
0.831120811128651	0.433333333333333	52.079832940204
0.831120811128651	0.5	56.1947155707303
0.831120811128651	0.533333333333333	58.0703406258489
0.831120811128651	0.566666666666667	59.78705042055
0.831120811128651	0.6	61.4152136195325
0.831120811128651	0.633333333333333	63.5060098185682
0.831120811128651	0.733333333333333	68.7921240068067
0.831120811128651	0.8	71.1101143639184
0.831120811128651	0.833333333333333	71.8303700504761
0.831120811128651	0.866666666666667	72.7760709273141
0.831120811128651	0.933333333333333	74.6319663081382
0.831120811128651	0.966666666666667	75.4402835120172
0.831120811128651	1	76.6585343313995
0.0244737093031879	0	25.2453331756483
0.0244737093031879	0.0333333333333333	51.107881329845
0.0244737093031879	0.0666666666666667	67.8569405683385
0.0244737093031879	0.133333333333333	89.2903673909455
0.0244737093031879	0.166666666666667	95.7503660239133
0.0244737093031879	0.233333333333333	101.970731329956
0.0244737093031879	0.3	111.944502038489
0.0244737093031879	0.366666666666667	124.101745338965
0.0244737093031879	0.433333333333333	134.676140559492
0.0244737093031879	0.5	144.84907447698
0.0244737093031879	0.566666666666667	154.825704257625
0.0244737093031879	0.6	159.484826100771
0.0244737093031879	0.633333333333333	165.514952825798
0.0244737093031879	0.733333333333333	182.921417540447
0.0244737093031879	0.766666666666667	187.554485270892
0.0244737093031879	0.8	193.425788202042
0.0244737093031879	0.9	201.60860267636
0.0244737093031879	0.933333333333333	206.962464464776
0.0244737093031879	0.966666666666667	211.178550290593
0.0244737093031879	1	214.250001475908
0.696621356754638	0	15.6397817962113
0.696621356754638	0.133333333333333	33.0989038910108
0.696621356754638	0.166666666666667	37.0507467964583
0.696621356754638	0.266666666666667	44.1365985033909
0.696621356754638	0.333333333333333	49.0395223147769
0.696621356754638	0.366666666666667	52.1343860794022
0.696621356754638	0.466666666666667	57.5378226844695
0.696621356754638	0.5	59.7834813953171
0.696621356754638	0.566666666666667	63.6161718674634
0.696621356754638	0.6	65.3462749843279
0.696621356754638	0.666666666666667	68.788179438062
0.696621356754638	0.7	70.6866449206146
0.696621356754638	0.733333333333333	71.5401886306933
0.696621356754638	0.866666666666667	78.2677577510227
0.696621356754638	0.9	80.0151543042659
0.696621356754638	0.966666666666667	82.7092361835308
0.696621356754638	1	84.2024306783201
1	0	10.0561184515184
1	0.0333333333333333	15.1698981572349
1	0.0666666666666667	20.238067697357
1	0.133333333333333	27.0430982379403
1	0.166666666666667	29.8716134782061
1	0.266666666666667	36.385524628138
1	0.3	38.0350203263061
1	0.333333333333333	40.062993759618
1	0.366666666666667	41.5519828784206
1	0.4	43.3527313377372
1	0.433333333333333	45.037484351589
1	0.5	47.6053078169739
1	0.566666666666667	50.1493044776389
1	0.6	50.817806797079
1	0.666666666666667	53.4806495557218
1	0.733333333333333	55.4873101527036
1	0.8	58.6468846262676
1	0.833333333333333	59.6663930354441
1	0.866666666666667	60.1838121922851
1	0.9	61.4091753544744
1	0.933333333333333	62.0217601931266
0.724294659222139	0.0333333333333333	20.6567121804552
0.724294659222139	0.0666666666666667	25.0448566253231
0.724294659222139	0.1	29.3848231062022
0.724294659222139	0.133333333333333	32.8500316696001
0.724294659222139	0.2	39.3626830569972
0.724294659222139	0.266666666666667	44.6641904717802
0.724294659222139	0.3	47.0823162854232
0.724294659222139	0.333333333333333	47.8863948905019
0.724294659222139	0.4	51.9772020028289
0.724294659222139	0.433333333333333	53.7504423102584
0.724294659222139	0.466666666666667	55.9496548407542
0.724294659222139	0.5	58.3326420099898
0.724294659222139	0.566666666666667	62.9928331474457
0.724294659222139	0.7	68.3086306105684
0.724294659222139	0.733333333333333	69.6808613554571
0.724294659222139	0.766666666666667	71.1082291082669
0.724294659222139	0.8	72.4095516780772
0.724294659222139	0.833333333333333	74.0333366892143
0.724294659222139	0.9	76.7081682147035
0.724294659222139	0.933333333333333	77.6102438867951
0.724294659222139	0.966666666666667	79.0497264652967
0.724294659222139	1	79.8500103043984
